id,title,description,price,brand,category,subcategory,tags,seller_id,rating,popularity,in_stock
I0623,Vibrant Blue Power Bank by SonicBeat,"Power Bank in Terracotta with Long Battery, Anti-Theft. Ideal for electronics use.",1640,SonicBeat,Electronics,Power Bank,travel;gift;home;men;audio;festival,S012,4.28,0.293,false
I0624,Handcrafted Blue Backpacks by SonicBeat,"Backpacks in Terracotta with Anti-Slip, Quick-Dry. Ideal for bags & luggage use.",443,SonicBeat,Bags & Luggage,Backpacks,travel;eco;men;western;trending;party,S011,3.87,0.31,true
I0625,Premium Purple Flats by AuraCare,"Flats in Polycarbonate with Noise Cancellation, Long Battery. Ideal for footwear use.",1910,AuraCare,Footwear,Flats,grooming;fashion;ethnic;office;wedding;budget,S013,4.19,0.291,true
I0626,Handcrafted Blue Yoga Mat by SparkLite,"Yoga Mat in Leather with RFID Blocking, Nonstick. Ideal for sports & fitness use.",887,SparkLite,Sports & Fitness,Yoga Mat,dailywear;home;gift;eco;gadgets;western,S011,4.93,0.3,true
I0627,Comfy Purple Bedsheets by KidJoy,"Bedsheets in Silk with Quick-Dry, Anti-Slip. Ideal for home use.",1662,KidJoy,Home,Bedsheets,trending;kids;party;decor;dailywear;office,S010,4.24,0.293,true
I0628,Stylish Beige Appliances by SareeSaheli,"Appliances in Canvas with Anti-Theft, Stretchable. Ideal for kitchen use.",237,SareeSaheli,Kitchen,Appliances,grooming;budget;premium;home;men;kids,S006,4.1,0.321,true
I0629,Vibrant Black Decor by SareeSaheli,"Decor in Cotton with Leak-Proof, Skin-Friendly. Ideal for home use.",363,SareeSaheli,Home,Decor,winter;budget;festival;handmade;kids;premium,S010,3.68,0.313,true
I0630,Handcrafted Maroon Handbags by NeoTrend,"Handbags in Chiffon with Skin-Friendly, Organizer Pockets. Ideal for bags & luggage use.",318,NeoTrend,Bags & Luggage,Handbags,wedding;home;ethnic;handmade;gift;budget,S008,4.62,0.315,true
I0631,Handcrafted Green T-Shirts by MaxStyle,"T-Shirts in Leather with Organizer Pockets, Quick-Dry. Ideal for kids use.",467,MaxStyle,Kids,T-Shirts,ethnic;gift;office;bestseller;party;handmade,S010,4.36,0.309,true
I0632,Durable Brown Tops by NeoTrend,"Tops in Denim with Leak-Proof, RFID Blocking. Ideal for women western use.",1956,NeoTrend,Women Western,Tops,party;eco;budget;decor;western;festival,S013,4.9,0.291,true
I0633,Minimal Brown Rings by DesiWeave,"Rings in Denim with Anti-Theft, Skin-Friendly. Ideal for jewellery use.",978,DesiWeave,Jewellery,Rings,winter;handmade;gadgets;travel;fitness;eco,S005,3.95,0.299,true
I0634,Handcrafted Brown Backpacks by NeoTrend,"Backpacks in Terracotta with Skin-Friendly, Nonstick. Ideal for bags & luggage use.",814,NeoTrend,Bags & Luggage,Backpacks,new;western;party;ethnic;budget;summer,S007,4.83,0.301,true
I0635,Minimal Teal Kurtis by MaxStyle,"Kurtis in Silk with Long Battery, RFID Blocking. Ideal for women ethnic use.",2488,MaxStyle,Women Ethnic,Kurtis,trending;premium;handmade;festival;kitchen;summer,S011,4.86,0.288,true
I0636,Premium Maroon Frocks by AuraCare,"Frocks in Chiffon with Organizer Pockets, Stretchable. Ideal for kids use.",200,AuraCare,Kids,Frocks,trending;eco;party;handmade;ethnic;grooming,S014,4.56,0.324,true
I0637,Lightweight Black Backpacks by GlowHerb,"Backpacks in Cotton with Long Battery, Anti-Slip. Ideal for bags & luggage use.",545,GlowHerb,Bags & Luggage,Backpacks,kitchen;premium;kids;home;wedding;grooming,S011,4.01,0.307,true
I0638,Eco White Dresses by RoyalRoots,"Dresses in Silk with Long Battery, Quick-Dry. Ideal for women western use.",762,RoyalRoots,Women Western,Dresses,handmade;grooming;fitness;premium;style;wedding,S007,4.08,0.302,true
I0639,Lightweight Orange Leggings by CraftKart,"Leggings in Chiffon with Quick-Dry, Anti-Slip. Ideal for women ethnic use.",419,CraftKart,Women Ethnic,Leggings,summer;travel;office;men;dailywear;party,S012,3.62,0.311,true
I0640,Classic Maroon Bottles by DenimWorks,"Bottles in Denim with Noise Cancellation, Anti-Theft. Ideal for sports & fitness use.",313,DenimWorks,Sports & Fitness,Bottles,kids;dailywear;grooming;wedding;home;handmade,S010,4.17,0.316,true
I0641,Elegant Grey Wallets by UrbanHide,"Wallets in Canvas with Noise Cancellation, Anti-Slip. Ideal for bags & luggage use.",487,UrbanHide,Bags & Luggage,Wallets,festival;accessories;home;bestseller;winter;trending,S006,4.75,0.308,true
I0642,Eco Yellow Storage by NeoTrend,"Storage in Wood with Stretchable, Long Battery. Ideal for kitchen use.",265,NeoTrend,Kitchen,Storage,handmade;ethnic;organizer;party;women;bestseller,S014,4.34,0.318,true
I0643,Durable Teal Grooming by SonicBeat,"Grooming in Wood with Nonstick, Anti-Theft. Ideal for beauty use.",510,SonicBeat,Beauty,Grooming,men;dailywear;premium;office;handmade;western,S011,4.12,0.308,true
I0644,Comfy Green Jeans by RoyalRoots,"Jeans in Cotton with Quick-Dry, Anti-Slip. Ideal for men use.",719,RoyalRoots,Men,Jeans,summer;men;budget;new;grooming;accessories,S003,4.44,0.303,false
I0645,Vibrant White Necklaces by AuraCare,"Necklaces in Denim with Long Battery, Nonstick. Ideal for jewellery use.",936,AuraCare,Jewellery,Necklaces,summer;travel;trending;western;grooming;winter,S011,3.83,0.299,true
I0646,Trendy Orange Jeans by SareeSaheli,"Jeans in Canvas with Nonstick, RFID Blocking. Ideal for men use.",2432,SareeSaheli,Men,Jeans,casual;women;dailywear;fitness;festival;decor,S005,4.72,0.289,true
I0647,Comfy Orange Skincare by DesiWeave,"Skincare in Chiffon with Leak-Proof, Anti-Theft. Ideal for beauty use.",474,DesiWeave,Beauty,Skincare,budget;ethnic;summer;home;handmade;gift,S008,3.54,0.309,true
I0648,Stylish Black Ethnic by Oak&Co,"Ethnic in Canvas with Nonstick, Stretchable. Ideal for kids use.",677,Oak&Co,Kids,Ethnic,kitchen;party;winter;new;accessories;eco,S003,3.64,0.304,true
I0649,Lightweight Black T-Shirts by SteelPro,"T-Shirts in Bamboo with Skin-Friendly, RFID Blocking. Ideal for kids use.",539,SteelPro,Kids,T-Shirts,ethnic;accessories;gift;decor;festival;budget,S004,3.8,0.307,true
I0650,Handcrafted Green Jeans by KidJoy,"Jeans in Terracotta with Quick-Dry, Long Battery. Ideal for women western use.",968,KidJoy,Women Western,Jeans,kitchen;grooming;ethnic;festival;eco;western,S005,3.99,0.299,true
I0651,Lightweight White Resistance Bands by BharatHome,"Resistance Bands in Silk with Stretchable, Noise Cancellation. Ideal for sports & fitness use.",1649,BharatHome,Sports & Fitness,Resistance Bands,handmade;office;travel;fitness;gift;women,S002,4.88,0.293,true
I0652,Durable Green Tops by BeechCraft,"Tops in Wood with Stretchable, Long Battery. Ideal for women western use.",2072,BeechCraft,Women Western,Tops,kitchen;festival;new;handmade;fitness;office,S007,4.69,0.29,true
I0653,Trendy Red Dresses by BharatHome,"Dresses in Silk with Long Battery, Anti-Theft. Ideal for women western use.",580,BharatHome,Women Western,Dresses,travel;gadgets;dailywear;accessories;winter;style,S001,3.67,0.306,true
I0654,Handcrafted Navy Frocks by MaxStyle,"Frocks in Bamboo with Long Battery, Leak-Proof. Ideal for kids use.",204,MaxStyle,Kids,Frocks,new;fitness;summer;party;school;budget,S004,3.92,0.323,true
I0655,Comfy Green Co-ords by ChefPro,"Co-ords in Alloy with Leak-Proof, RFID Blocking. Ideal for women western use.",846,ChefPro,Women Western,Co-ords,eco;office;gadgets;new;grooming;fashion,S006,4.93,0.301,true
I0656,Vibrant White Tops by CraftKart,"Tops in Alloy with Stretchable, RFID Blocking. Ideal for women western use.",476,CraftKart,Women Western,Tops,women;kitchen;bestseller;gadgets;party;accessories,S001,4.72,0.309,true
I0657,Durable Teal Frocks by TrailTech,"Frocks in Wood with Noise Cancellation, Anti-Slip. Ideal for kids use.",937,TrailTech,Kids,Frocks,party;bestseller;handmade;gadgets;summer;kids,S002,4.12,0.299,true
I0658,Comfy Navy Cables by SteelPro,"Cables in Denim with Quick-Dry, RFID Blocking. Ideal for electronics use.",509,SteelPro,Electronics,Cables,premium;summer;grooming;eco;dailywear;bestseller,S014,3.53,0.308,true
I0659,Eco Black Kurtis by NeoTrend,"Kurtis in Cotton with RFID Blocking, Noise Cancellation. Ideal for women ethnic use.",430,NeoTrend,Women Ethnic,Kurtis,office;trending;winter;grooming;festival;style,S014,4.83,0.31,true
I0660,Handcrafted Blue Yoga Mat by SonicBeat,"Yoga Mat in Silk with Nonstick, Long Battery. Ideal for sports & fitness use.",1503,SonicBeat,Sports & Fitness,Yoga Mat,home;premium;dailywear;kitchen;western;festival,S010,4.84,0.294,true
I0661,Comfy White Grooming by TrailTech,"Grooming in Chiffon with Organizer Pockets, Leak-Proof. Ideal for beauty use.",242,TrailTech,Beauty,Grooming,women;festival;summer;premium;trending;ethnic,S005,3.92,0.32,true
I0662,Classic Green Frocks by DesiWeave,"Frocks in Alloy with RFID Blocking, Leak-Proof. Ideal for kids use.",1069,DesiWeave,Kids,Frocks,office;trending;men;western;gift;gadgets,S008,3.77,0.298,true
I0663,Eco Blue Appliances by SonicBeat,"Appliances in Wood with Nonstick, Leak-Proof. Ideal for kitchen use.",540,SonicBeat,Kitchen,Appliances,handmade;ethnic;budget;fitness;home;eco,S014,4.2,0.307,true
I0664,Trendy Red Duffle by SparkLite,"Duffle in Terracotta with Organizer Pockets, Quick-Dry. Ideal for bags & luggage use.",331,SparkLite,Bags & Luggage,Duffle,kitchen;summer;men;kids;grooming;fitness,S011,3.57,0.315,true
I0665,Comfy Beige Women Sandals by RoyalRoots,"Women Sandals in Stainless Steel with Leak-Proof, Nonstick. Ideal for footwear use.",853,RoyalRoots,Footwear,Women Sandals,dailywear;bestseller;party;grooming;summer;handmade,S002,4.22,0.301,true
I0666,Durable Red Sets by CraftKart,"Sets in Bamboo with Stretchable, Noise Cancellation. Ideal for kids use.",678,CraftKart,Kids,Sets,festival;dailywear;women;winter;bestseller;trending,S004,4.24,0.304,false
I0667,Eco Blue Bangles by FitBolt,"Bangles in Polycarbonate with Noise Cancellation, Leak-Proof. Ideal for jewellery use.",1054,FitBolt,Jewellery,Bangles,wedding;winter;style;festival;kids;ethnic,S002,4.11,0.298,true
I0668,Vibrant Pink Yoga Mat by GlowHerb,"Yoga Mat in Terracotta with Stretchable, Noise Cancellation. Ideal for sports & fitness use.",199,GlowHerb,Sports & Fitness,Yoga Mat,travel;gadgets;winter;summer;festival;eco,S006,3.85,0.324,true
I0669,Premium Purple Resistance Bands by DesiWeave,"Resistance Bands in Cotton with Organizer Pockets, Nonstick. Ideal for sports & fitness use.",1219,DesiWeave,Sports & Fitness,Resistance Bands,women;budget;eco;premium;trending;accessories,S003,4.1,0.296,true
I0670,Classic Brown Bangles by TrailTech,"Bangles in Chiffon with Leak-Proof, Organizer Pockets. Ideal for jewellery use.",152,TrailTech,Jewellery,Bangles,fashion;kitchen;winter;eco;travel;decor,S010,3.59,0.329,true
I0671,Minimal Purple Earbuds by SteelPro,"Earbuds in Terracotta with Organizer Pockets, Anti-Slip. Ideal for electronics use.",1052,SteelPro,Electronics,Earbuds,handmade;accessories;trending;gadgets;festival;premium,S005,4.33,0.298,true
I0672,Vibrant Yellow Flats by DenimWorks,"Flats in Chiffon with Stretchable, Organizer Pockets. Ideal for footwear use.",459,DenimWorks,Footwear,Flats,handmade;western;fashion;premium;decor;gift,S013,4.29,0.309,true
I0673,Lightweight Teal Appliances by UrbanHide,"Appliances in Denim with Anti-Theft, Long Battery. Ideal for kitchen use.",1473,UrbanHide,Kitchen,Appliances,fitness;party;premium;new;kids;men,S004,3.87,0.294,true
I0674,Vibrant Purple Backpacks by KidJoy,"Backpacks in Polycarbonate with Long Battery, Anti-Theft. Ideal for bags & luggage use.",769,KidJoy,Bags & Luggage,Backpacks,men;travel;gift;party;dailywear;home,S015,4.92,0.302,false
I0675,Comfy Pink Appliances by SparkLite,"Appliances in Alloy with Quick-Dry, RFID Blocking. Ideal for kitchen use.",2176,SparkLite,Kitchen,Appliances,gadgets;organizer;new;premium;eco;women,S013,3.77,0.29,true
I0676,Stylish Black Leggings by CraftKart,"Leggings in Denim with Organizer Pockets, RFID Blocking. Ideal for women ethnic use.",607,CraftKart,Women Ethnic,Leggings,handmade;gift;premium;wedding;accessories;bestseller,S002,4.34,0.305,true
I0677,Stylish White Dresses by SonicBeat,"Dresses in Silk with Skin-Friendly, Anti-Slip. Ideal for women western use.",2299,SonicBeat,Women Western,Dresses,handmade;new;budget;fitness;fashion;bestseller,S006,4.51,0.289,true
I0678,Vibrant Maroon Appliances by NeoTrend,"Appliances in Stainless Steel with Anti-Theft, Anti-Slip. Ideal for kitchen use.",2349,NeoTrend,Kitchen,Appliances,gadgets;eco;office;home;premium;gift,S004,3.66,0.289,true
I0679,Premium Beige Haircare by GlowHerb,"Haircare in Leather with Skin-Friendly, Leak-Proof. Ideal for beauty use.",274,GlowHerb,Beauty,Haircare,eco;handmade;western;home;dailywear;decor,S005,4.01,0.318,true
I0680,Vibrant Teal Bottles by MaxStyle,"Bottles in Wood with Long Battery, Organizer Pockets. Ideal for sports & fitness use.",619,MaxStyle,Sports & Fitness,Bottles,men;accessories;trending;handmade;budget;winter,S009,4.13,0.305,false
I0681,Stylish White Kurtis by BeechCraft,"Kurtis in Bamboo with Leak-Proof, Stretchable. Ideal for women ethnic use.",760,BeechCraft,Women Ethnic,Kurtis,bestseller;travel;western;grooming;decor;wedding,S015,4.46,0.302,true
I0682,Eco Brown Sarees by AuraCare,"Sarees in Cotton with RFID Blocking, Quick-Dry. Ideal for women ethnic use.",588,AuraCare,Women Ethnic,Sarees,wedding;fitness;new;kids;style;gadgets,S013,4.89,0.306,true
I0683,Lightweight Maroon Women Sandals by SteelPro,"Women Sandals in Terracotta with Skin-Friendly, RFID Blocking. Ideal for footwear use.",391,SteelPro,Footwear,Women Sandals,fashion;winter;premium;party;decor;fitness,S012,3.78,0.312,true
I0684,Handcrafted Navy Decor by UrbanHide,"Decor in Chiffon with Leak-Proof, Quick-Dry. Ideal for home use.",299,UrbanHide,Home,Decor,ethnic;dailywear;kitchen;accessories;men;kids,S013,4.36,0.316,true
I0685,Trendy Pink Ethnic by SareeSaheli,"Ethnic in Silk with Anti-Theft, Organizer Pockets. Ideal for kids use.",1073,SareeSaheli,Kids,Ethnic,school;kids;women;party;dailywear;home,S015,4.73,0.298,true
I0686,Premium Yellow Haircare by UrbanHide,"Haircare in Silk with Anti-Slip, Leak-Proof. Ideal for beauty use.",502,UrbanHide,Beauty,Haircare,gadgets;summer;dailywear;office;kitchen;grooming,S003,4.5,0.308,true
I0687,Minimal White Dresses by BharatHome,"Dresses in Stainless Steel with Quick-Dry, Organizer Pockets. Ideal for women western use.",1754,BharatHome,Women Western,Dresses,grooming;accessories;new;fitness;bestseller;party,S007,3.74,0.292,true
I0688,Comfy Red Bottles by SareeSaheli,"Bottles in Leather with Organizer Pockets, Anti-Slip. Ideal for sports & fitness use.",199,SareeSaheli,Sports & Fitness,Bottles,ethnic;grooming;summer;kitchen;gym;western,S015,3.77,0.324,true
I0689,Premium Purple Women Sandals by Oak&Co,"Women Sandals in Wood with Anti-Slip, Stretchable. Ideal for footwear use.",763,Oak&Co,Footwear,Women Sandals,premium;fitness;grooming;budget;party;kids,S011,4.72,0.302,true
I0690,Vibrant Red Kurta by TrailTech,"Kurta in Canvas with Stretchable, Skin-Friendly. Ideal for men use.",906,TrailTech,Men,Kurta,gift;new;office;grooming;budget;bestseller,S010,3.71,0.3,true
I0691,Trendy Maroon Women Sandals by Oak&Co,"Women Sandals in Canvas with Quick-Dry, Organizer Pockets. Ideal for footwear use.",798,Oak&Co,Footwear,Women Sandals,summer;trending;fashion;dailywear;eco;women,S004,4.66,0.302,true
I0692,Trendy Black Cables by ChefPro,"Cables in Chiffon with Stretchable, Noise Cancellation. Ideal for electronics use.",505,ChefPro,Electronics,Cables,office;trending;accessories;dailywear;fitness;budget,S015,4.59,0.308,true
I0693,Vibrant Navy Kurta by BharatHome,"Kurta in Denim with Skin-Friendly, Leak-Proof. Ideal for men use.",439,BharatHome,Men,Kurta,decor;handmade;western;kitchen;eco;budget,S003,4.14,0.31,true
I0694,Classic White Frocks by SteelPro,"Frocks in Wood with Nonstick, RFID Blocking. Ideal for kids use.",978,SteelPro,Kids,Frocks,school;travel;winter;premium;men;kitchen,S004,4.38,0.299,true
I0695,Handcrafted Grey Yoga Mat by GlowHerb,"Yoga Mat in Polycarbonate with Long Battery, Anti-Slip. Ideal for sports & fitness use.",2060,GlowHerb,Sports & Fitness,Yoga Mat,party;gym;winter;budget;new;western,S010,4.77,0.29,true
I0696,Trendy Blue Storage by DenimWorks,"Storage in Cotton with Organizer Pockets, Leak-Proof. Ideal for kitchen use.",1031,DenimWorks,Kitchen,Storage,western;fitness;handmade;summer;grooming;budget,S005,3.99,0.298,true
I0697,Eco Navy Storage by CraftKart,"Storage in Polycarbonate with Leak-Proof, Skin-Friendly. Ideal for kitchen use.",774,CraftKart,Kitchen,Storage,dailywear;office;kitchen;fitness;party;accessories,S002,4.06,0.302,true
I0698,Stylish Green Dumbbells by MaxStyle,"Dumbbells in Silk with Long Battery, RFID Blocking. Ideal for sports & fitness use.",294,MaxStyle,Sports & Fitness,Dumbbells,yoga;women;bestseller;festival;kids;budget,S007,4.68,0.317,true
I0699,Durable Navy Women Sandals by NeoTrend,"Women Sandals in Bamboo with Stretchable, Quick-Dry. Ideal for footwear use.",803,NeoTrend,Footwear,Women Sandals,kids;kitchen;fashion;party;gift;handmade,S002,3.75,0.301,true
I0700,Elegant Black Organizer by CraftKart,"Organizer in Denim with RFID Blocking, Anti-Slip. Ideal for home use.",1069,CraftKart,Home,Organizer,new;kitchen;bestseller;handmade;trending;wedding,S013,4.77,0.298,true
I0701,Durable Grey Jeans by ChefPro,"Jeans in Alloy with Nonstick, Quick-Dry. Ideal for women western use.",329,ChefPro,Women Western,Jeans,gadgets;handmade;bestseller;fashion;wedding;budget,S012,4.45,0.315,true
I0702,Minimal White Skincare by FitBolt,"Skincare in Cotton with Skin-Friendly, Stretchable. Ideal for beauty use.",1474,FitBolt,Beauty,Skincare,budget;bestseller;decor;kids;eco;gadgets,S007,3.59,0.294,true
I0703,Lightweight Maroon Sarees by MaxStyle,"Sarees in Silk with Leak-Proof, Noise Cancellation. Ideal for women ethnic use.",1354,MaxStyle,Women Ethnic,Sarees,festival;men;ethnic;kids;style;summer,S006,4.18,0.295,true
I0704,Minimal Pink Makeup by FitBolt,"Makeup in Leather with Long Battery, Skin-Friendly. Ideal for beauty use.",1168,FitBolt,Beauty,Makeup,new;men;dailywear;bestseller;grooming;home,S008,3.93,0.297,true
I0705,Elegant Orange Grooming by KidJoy,"Grooming in Denim with Nonstick, Skin-Friendly. Ideal for beauty use.",274,KidJoy,Beauty,Grooming,western;decor;bestseller;festival;travel;kids,S002,4.29,0.318,true
I0706,Handcrafted Yellow Bottles by SteelPro,"Bottles in Leather with RFID Blocking, Noise Cancellation. Ideal for sports & fitness use.",994,SteelPro,Sports & Fitness,Bottles,winter;office;gym;kids;accessories;yoga,S001,4.02,0.299,false
I0707,Elegant Green Grooming by AuraCare,"Grooming in Canvas with Anti-Theft, Nonstick. Ideal for beauty use.",399,AuraCare,Beauty,Grooming,grooming;accessories;party;wedding;gift;fitness,S001,3.6,0.312,true
